"Id","SalePrice"
1617,101300.092318639
1618,123372.861039397
1619,137976.072878541
1620,138057.366441057
1621,130311.015052009
1622,140195.192386154
1623,272034.287857165
1624,210792.842445087
1625,122754.631057621
1626,159490.339237379
1627,184271.841457668
1628,277396.482324847
1629,176298.940559054
1630,362226.164227389
1631,218085.056852573
1632,269138.487704943
1633,180881.718999889
1634,194601.265904178
1635,177392.594090841
1636,158808.179613966
1637,205719.690250577
1638,188113.324392188
1639,181177.713113346
1640,276637.445588917
1641,162655.400667761
1642,230906.894814217
1643,228603.572035848
1644,247566.225543874
1645,197705.921574059
1646,163207.139167095
1647,157926.213900385
1648,135959.639507854
1649,144761.25889493
1650,114461.480881269
1651,121153.793795618
1652,102632.224889391
1653,104300.405785876
1654,141808.73636736
1655,140763.169561427
1656,142830.918775277
1657,142169.476892857
1658,144772.339290702
1659,129796.243647729
1660,145947.749972822
1661,401594.611556081
1662,401056.880282997
1663,364660.391032606
1664,431510.886806025
1665,296968.05318292
1666,342242.469879555
1667,355137.869075446
1668,324523.804001287
1669,289411.51971769
1670,340897.186160422
1671,302687.74743712
1672,405322.195000849
1673,310408.114845887
1674,248446.921386955
1675,187609.506823203
1676,198248.900805163
1677,214509.476893806
1678,408860.978831368
1679,381671.639223032
1680,357533.011095612
1681,217429.877947749
1682,334766.637873134
1683,181269.660779546
1684,173841.440484142
1685,171943.194693339
1686,177368.530686418
1687,180906.759408756
1688,186251.135813675
1689,194700.462844341
1690,190307.442567699
1691,191189.211592507
1692,255411.113413198
1693,174002.858853015
1694,179856.359019288
1695,172472.539963633
1696,283032.088630303
1697,176224.27939875
1698,345665.620606568
1699,311543.139615348
1700,262180.811765974
1701,288683.944493066
1702,240318.010325427
1703,261291.78972451
1704,293033.841405054
1705,231142.941746091
1706,390664.964058678
1707,203548.238785003
1708,206127.321420101
1709,279513.076039649
1710,217146.213218613
1711,254977.125987755
1712,269763.664173938
1713,270961.906642658
1714,250440.006708696
1715,211744.427149965
1716,174867.231971287
1717,168029.807215434
1718,134127.698342779
1719,203032.630167072
1720,234504.892254983
1721,158547.990148277
1722,122193.762650698
1723,150774.760026137
1724,187551.659300322
1725,245789.031105004
1726,183775.8157418
1727,160282.708842632
1728,174440.258726276
1729,170361.849789735
1730,140818.341312534
1731,122761.951842653
1732,130864.876230881
1733,113809.416187289
1734,117858.504588098
1735,129414.523128688
1736,119637.438251746
1737,322483.479318667
1738,222007.89537694
1739,267143.753837591
1740,208055.485214845
1741,185002.999944118
1742,168236.40651706
1743,174338.380808694
1744,296567.427406739
1745,222893.991292678
1746,182718.322089311
1747,218348.433023793
1748,229512.467438958
1749,158578.028740918
1750,137424.76506437
1751,245024.605253623
1752,125831.840173848
1753,145302.367518093
1754,192205.239352399
1755,169348.073425238
1756,132780.10413782
1757,124019.059478467
1758,142717.749459512
1759,163421.880868303
1760,172434.371316705
1761,138647.490543317
1762,179198.945875056
1763,176247.958442638
1764,122294.975257082
1765,150197.356278074
1766,181241.793138552
1767,201462.31801107
1768,148985.955878202
1769,172101.958950607
1770,148475.66655266
1771,130565.329797676
1772,149903.715074573
1773,122456.846157911
1774,132466.088539577
1775,147798.180329287
1776,128216.833094431
1777,109661.938947372
1778,146729.141183794
1779,119426.044423721
1780,169377.386779177
1781,135043.360913466
1782,80991.7919042474
1783,143209.648858991
1784,111711.188853755
1785,124674.7056836
1786,159269.671413767
1787,151772.887455157
1788,53726.5209931314
1789,101783.481022676
1790,63247.4814030327
1791,179608.451330985
1792,154671.114503931
1793,135884.200615527
1794,150587.197372639
1795,134972.866871428
1796,125347.040914348
1797,118967.28964418
1798,131850.874087751
1799,99859.4163664532
1800,133579.105000576
1801,125096.455139203
1802,131631.367613977
1803,149402.641088826
1804,136073.182159893
1805,141272.85280942
1806,114530.741228321
1807,146637.317253925
1808,111013.143167613
1809,117491.814501737
1810,133818.567150183
1811,102315.845776821
1812,103522.836917772
1813,120619.636305061
1814,99040.51463547
1815,51249.715099335
1816,102269.531847511
1817,111306.262917758
1818,164990.255677991
1819,127949.032395291
1820,56065.8835526268
1821,115842.287726302
1822,144466.19405324
1823,42367.8830115908
1824,139179.245056763
1825,130301.134660713
1826,106637.810251762
1827,98900.658856131
1828,134471.104955976
1829,119959.595974971
1830,143172.768978472
1831,147182.275271339
1832,82259.0258223353
1833,152984.890349287
1834,123002.377790031
1835,130391.653354606
1836,131789.700221729
1837,90746.4923075385
1838,130658.134022883
1839,97056.0138795669
1840,158258.723438848
1841,148778.078502113
1842,83506.2292664778
1843,128722.640956724
1844,133957.615734158
1845,146057.307641075
1846,153562.103903981
1847,167746.820450659
1848,52237.3233228416
1849,112162.38750781
1850,123605.512468412
1851,154598.684347233
1852,136841.589310928
1853,129024.80551325
1854,172704.352868941
1855,146592.491013104
1856,227596.882417287
1857,145093.217198138
1858,144049.060791228
1859,118385.766346249
1860,153358.601208104
1861,118043.707335245
1862,297883.78515902
1863,289198.987023041
1864,289198.987023041
1865,290298.513940165
1866,296378.117539867
1867,217182.643113374
1868,306805.910279422
1869,193528.016441679
1870,205275.490435538
1871,223005.160516343
1872,168500.792441881
1873,273885.141374075
1874,141788.114570542
1875,185951.527363244
1876,188995.426117617
1877,203850.184244353
1878,190388.301503042
1879,131997.881769319
1880,138841.041063475
1881,253209.0316107
1882,261883.087275818
1883,186996.307135801
1884,202956.840003468
1885,236246.209078433
1886,319996.194940829
1887,198949.514958616
1888,265524.582332515
1889,159905.295287623
1890,130556.208976585
1891,127887.070752386
1892,102321.805905138
1893,145431.905686585
1894,137670.940861642
1895,139247.816222838
1896,121764.351690323
1897,111521.76581205
1898,117116.951242546
1899,151291.231538658
1900,162514.142468408
1901,172641.351732093
1902,155010.245272474
1903,221554.282009046
1904,152636.671707229
1905,214430.851377247
1906,161079.132251294
1907,207689.212455941
1908,105689.290608958
1909,137492.114934998
1910,119748.922911581
1911,218816.778259249
1912,343238.387317639
1913,163807.453461305
1914,56494.571779009
1915,338706.982840016
1916,64766.3902608638
1917,240916.895023623
1918,144555.774210161
1919,171483.974935174
1920,135909.711906009
1921,378631.626855191
1922,292620.590959319
1923,224050.162363624
1924,269353.647204877
1925,198087.833452886
1926,374774.55077171
1927,136195.22029882
1928,152130.498939354
1929,123295.847738372
1930,126154.7464299
1931,135836.827109004
1932,133940.080575909
1933,176769.968527277
1934,177818.783480449
1935,173070.109505509
1936,184654.008316867
1937,181519.120153764
1938,179738.947513491
1939,255952.908111219
1940,180040.238392117
1941,173222.663710481
1942,183726.976629286
1943,216804.951359227
1944,372637.371055554
1945,413213.722104235
1946,150447.140564164
1947,333959.508772768
1948,178419.055435461
1949,237024.135593742
1950,184862.617110133
1951,270423.184713896
1952,256669.102986671
1953,160470.653801785
1954,175145.850579302
1955,134420.305388022
1956,310005.949318863
1957,150739.302149856
1958,299455.731506398
1959,142866.470512296
1960,112398.227207283
1961,120000.371661052
1962,96378.4836712622
1963,105311.521909246
1964,113189.924915089
1965,143622.648562504
1966,135127.835370904
1967,291351.291606584
1968,409947.681719541
1969,394814.49813703
1970,404829.904823574
1971,425703.67028783
1972,384154.352685708
1973,267448.738331642
1974,333856.248316164
1975,418406.793485527
1976,282174.42556851
1977,360096.2662716
1978,363511.065481809
1979,328086.496191525
1980,198461.43092344
1981,332238.668898192
1982,217765.340483539
1983,198092.288980479
1984,159629.15544953
1985,220659.344645463
1986,208388.265658572
1987,179053.985691899
1988,174725.153582144
1989,196399.571563287
1990,204453.30947677
1991,228416.126761429
1992,204074.376970154
1993,173486.140597815
1994,230323.061449702
1995,183032.31980734
1996,251271.293050149
1997,312230.193316964
1998,323697.194590347
1999,268719.965156442
2000,334055.913991723
2001,259934.705102142
2002,260448.03122372
2003,272311.436366594
2004,272333.106309495
2005,223642.215363738
2006,226141.383724351
2007,253400.809513727
2008,220153.486429614
2009,189718.796234928
2010,188824.597879568
2011,134492.670335226
2012,166500.256539476
2013,178299.518754251
2014,191650.215911602
2015,203746.17653478
2016,192467.83085257
2017,198724.526808552
2018,124276.599148308
2019,130551.840468667
2020,103636.588305035
2021,102934.583070037
2022,181925.524831228
2023,138330.254241717
2024,253751.354883706
2025,353748.726765489
2026,182460.132609906
2027,159026.382329277
2028,143518.027233822
2029,163184.309549499
2030,275097.070684854
2031,246261.745808666
2032,249759.118076522
2033,275957.239276775
2034,171805.872991118
2035,213988.12191694
2036,193215.1162468
2037,199368.750579796
2038,274943.099645143
2039,218121.068290204
2040,278021.603743995
2041,288154.327909921
2042,203834.90587825
2043,178766.273695097
2044,171115.027664683
2045,239072.756093617
2046,154548.129143007
2047,144492.127627943
2048,135777.250561964
2049,144181.095711047
2050,173105.483925984
2051,105520.498076491
2052,121062.934827699
2053,147369.20612174
2054,95230.4037969281
2055,159269.510644084
2056,135017.169456236
2057,124582.305206869
2058,202495.061975211
2059,133715.181214964
2060,166054.674428843
2061,170535.488856186
2062,136418.994060816
2063,119780.580559739
2064,143053.098008154
2065,120002.694198891
2066,154890.34453815
2067,106494.487082844
2068,137259.312126726
2069,89685.3667365311
2070,113508.936582728
2071,87016.0068380328
2072,125092.990202672
2073,134917.234188612
2074,177948.76519641
2075,147955.707958645
2076,123011.851184377
2077,160037.524652359
2078,127847.688882735
2079,139284.21126314
2080,122957.705373295
2081,129373.413358414
2082,122272.468763556
2083,141514.109315221
2084,122674.550029189
2085,124507.462265029
2086,91808.9724811757
2087,115506.398874802
2088,88450.1935404415
2089,69028.8730336439
2090,128195.460719048
2091,113815.842260364
2092,129264.126247757
2093,126259.57232587
2094,118399.443873224
2095,140662.218587817
2096,79043.1278408559
2097,95161.5062918013
2098,131224.843115857
2099,52881.0195866906
2100,68779.936242321
2101,107824.9397211
2102,120251.259924424
2103,101379.443078874
2104,134624.501337728
2105,127475.79326567
2106,76360.6427760871
2107,193688.166953441
2108,114025.310133253
2109,107961.319323526
2110,133058.602263633
2111,144125.197883201
2112,145664.054031111
2113,118828.652678452
2114,118273.445306918
2115,178029.454107673
2116,113214.688901592
2117,143905.896271452
2118,131080.796635292
2119,116444.117667487
2120,106044.930816213
2121,85247.0345802302
2122,120451.842025306
2123,86857.2908277026
2124,167972.569544471
2125,129239.551389676
2126,138566.484369583
2127,142815.62062715
2128,123683.506171921
2129,93195.5086290761
2130,132137.202114123
2131,145241.178124764
2132,112640.27136886
2133,125244.498293825
2134,114510.366431293
2135,83779.571301558
2136,73494.6516392708
2137,115664.35936634
2138,125815.86415838
2139,154792.508273899
2140,137120.336473304
2141,139637.981793632
2142,126038.381807118
2143,142291.969868173
2144,140415.644858997
2145,135339.731405096
2146,162874.717061838
2147,139141.734620659
2148,137531.611184062
2149,135520.224444492
2150,233088.362920993
2151,122377.57306986
2152,149307.164640245
2153,161753.728819947
2154,98824.3147826331
2155,138873.863065628
2156,253945.698536713
2157,248410.390390464
2158,247571.724252038
2159,201581.466383828
2160,177747.589635802
2161,230214.576662959
2162,327700.9992631
2163,321476.957807688
2164,235462.257518389
2165,203993.269399526
2166,145779.47437034
2167,213712.242857417
2168,199016.416059641
2169,190280.637424875
2170,217803.634258045
2171,149618.661491023
2172,137936.8280088
2173,165895.062943022
2174,235596.743036582
2175,288336.805643795
2176,318060.44560545
2177,250946.677128407
2178,210323.776783532
2179,145553.687752166
2180,204028.178963308
2181,183966.324476024
2182,218954.165195457
2183,184495.747020484
2184,117487.735546425
2185,118955.891913153
2186,138896.790366408
2187,151859.240917036
2188,144774.068807957
2189,230751.881024387
2190,84363.6755086883
2191,88086.3823735803
2192,90613.3665577072
2193,100176.008061926
2194,105264.178519866
2195,114187.661926923
2196,104844.400138399
2197,116942.637533199
2198,161802.014256804
2199,178702.687557921
2200,153320.370903703
2201,144288.270888787
2202,210901.327528184
2203,139253.295085665
2204,184403.905381437
2205,123746.704592265
2206,159680.349690952
2207,215391.621534357
2208,273857.314194378
2209,233212.469089352
2210,113469.371272571
2211,105665.332530721
2212,109077.127529134
2213,104566.850391826
2214,123329.938834922
2215,97673.3606739988
2216,137700.455011688
2217,55034.3660180121
2218,74495.133137766
2219,62281.5737384576
2220,73295.1466666606
2221,344852.805838166
2222,297774.421502189
2223,254692.547993213
2224,191862.222295228
2225,108443.409830477
2226,171852.579910757
2227,206324.002643704
2228,270973.647912631
2229,251652.779675112
2230,146373.029105872
2231,196708.219800911
2232,182932.364574245
2233,178245.930389786
2234,231532.169829969
2235,219991.511872349
2236,287511.435536405
2237,340902.993263365
2238,196199.612696264
2239,102595.144225193
2240,155690.583989459
2241,152062.34969761
2242,128347.784154223
2243,121010.710770965
2244,100956.946118077
2245,104120.429895735
2246,145657.775037457
2247,123410.087831239
2248,131386.341745549
2249,121707.054668707
2250,130051.685896181
2251,87437.7451956713
2252,160682.946730523
2253,155278.853108703
2254,177194.337921453
2255,180018.943633011
2256,177731.261459637
2257,201480.831846093
2258,164367.899128026
2259,182339.606665193
2260,172954.526540644
2261,185070.950167444
2262,213278.884191966
2263,374652.167771643
2264,426786.018480841
2265,163458.864065037
2266,307058.3670332
2267,396902.898720796
2268,429046.32762433
2269,148872.057831105
2270,190460.008511586
2271,240410.537652971
2272,192058.105193323
2273,163571.55957266
2274,183772.562196691
2275,169674.791893286
2276,201869.33728694
2277,186050.301011141
2278,147420.349130171
2279,120684.854397451
2280,121205.458934349
2281,160845.39609691
2282,179622.666428244
2283,105738.073071753
2284,115575.332025007
2285,137313.984028289
2286,124328.546310915
2287,364958.720775416
2288,270907.972370385
2289,400536.988310815
2290,455117.202400899
2291,337072.989646522
2292,399136.522070794
2293,410361.273202001
2294,394640.821897748
2295,434174.270423365
2296,345124.717243372
2297,318758.639739113
2298,353798.900899026
2299,345969.986019096
2300,351991.066353924
2301,285971.019357774
2302,252083.725487196
2303,270113.527484294
2304,276420.12546097
2305,202775.295285276
2306,195987.912049137
2307,193492.858325733
2308,236638.390830958
2309,282899.938430628
2310,209399.948631741
2311,195310.065964824
2312,175844.317316148
2313,171577.162268415
2314,168795.269864783
2315,178148.278510336
2316,191549.699000499
2317,193590.341556784
2318,176455.915538151
2319,183227.606363569
2320,180768.269076331
2321,244572.04126746
2322,179091.010859044
2323,192678.967357844
2324,184691.404245297
2325,227512.747710506
2326,186744.271074233
2327,202938.406028046
2328,214069.773814855
2329,190367.653441533
2330,182184.885674636
2331,326901.574951348
2332,370505.951949093
2333,321920.459995008
2334,256390.278730675
2335,282682.21885365
2336,313244.266521584
2337,205720.152478128
2338,306621.548475978
2339,238073.306669698
2340,405081.609463969
2341,255106.58080378
2342,265116.469543547
2343,236216.632067157
2344,223281.49380831
2345,256934.262885239
2346,222292.982510926
2347,204992.877210843
2348,249987.106979545
2349,181031.928672829
2350,296959.876874679
2351,269159.841048025
2352,251370.119703608
2353,262228.4905791
2354,134361.712427879
2355,136901.168282452
2356,146453.771704687
2357,189835.653835244
2358,200819.941669191
2359,131649.573986482
2360,114670.867019968
2361,146017.028263757
2362,273419.278975206
2363,140732.150237694
2364,151953.16599945
2365,224348.614220126
2366,182551.190953346
2367,247689.353036666
2368,222734.089941754
2369,244750.941204417
2370,164182.203565229
2371,165387.20250585
2372,198209.915739043
2373,290699.732560997
2374,327617.673001024
2375,247325.375643155
2376,282535.207247602
2377,324943.719868864
2378,155297.478836365
2379,183475.487742583
2380,144959.275656949
2381,172513.594959817
2382,194167.241965804
2383,206669.200980388
2384,251629.85333343
2385,169831.263075313
2386,140352.56882306
2387,133882.052127091
2388,101943.534913423
2389,127415.613393309
2390,139928.217315254
2391,140673.054313209
2392,117996.611924021
2393,165888.398674002
2394,150254.922324313
2395,189827.25172843
2396,145912.61159886
2397,200823.186033655
2398,121821.872157167
2399,55769.2956490691
2400,58863.3874720614
2401,109227.822645277
2402,138444.734434648
2403,139165.807467053
2404,155932.788237233
2405,156469.657208148
2406,139167.830025482
2407,128291.147426443
2408,150696.36932477
2409,127708.643694525
2410,152009.970047318
2411,121278.597726748
2412,153545.360713108
2413,137821.286928612
2414,140413.530005464
2415,140051.506608471
2416,132076.08589947
2417,141673.975509789
2418,129494.414854789
2419,125985.160422111
2420,124671.402285079
2421,149550.720723203
2422,111965.595317856
2423,121679.973213907
2424,150443.014079075
2425,173125.437432739
2426,139783.678693954
2427,129704.625386861
2428,156686.047536572
2429,118829.239250014
2430,131953.049524464
2431,116012.193532319
2432,151091.339452598
2433,146509.083296987
2434,137716.609096592
2435,147816.940914405
2436,111000.411054622
2437,110170.158881431
2438,125256.497639
2439,107880.321628773
2440,120307.787812937
2441,86229.8198799127
2442,98071.4087439257
2443,114285.56469664
2444,123710.452097485
2445,82807.9822301815
2446,146967.295806499
2447,184500.326478105
2448,122139.976142943
2449,116021.56094077
2450,151915.118618621
2451,122669.117073724
2452,189176.772102421
2453,94196.3788552982
2454,117785.571108372
2455,110334.974881093
2456,132231.979344713
2457,122163.881588766
2458,125614.532096182
2459,114526.656103729
2460,136076.178726666
2461,119898.016255736
2462,135335.858290096
2463,124839.348247629
2464,156885.776884254
2465,146242.446320393
2466,116827.694355894
2467,148159.134789402
2468,80131.6322912344
2469,70397.2708385702
2470,180574.794675719
2471,190429.113419358
2472,151778.58333531
2473,112366.523268855
2474,79704.2609229389
2475,206735.998681167
2476,109257.288231009
2477,121913.029104991
2478,151147.123625817
2479,99665.2230429754
2480,143948.004148369
2481,124303.319950878
2482,125522.155332573
2483,111306.672631401
2484,124672.463138086
2485,128197.745853115
2486,150480.15534806
2487,158827.282965403
2488,152003.088051945
2489,148897.146109433
2490,143372.558989879
2491,101942.477525616
2492,184285.15777397
2493,142220.934509442
2494,156380.941777513
2495,103504.237008362
2496,263122.090387175
2497,172056.486013503
2498,107107.426212923
2499,87174.0139482789
2500,128396.387269079
2501,144098.680048275
2502,140666.904093394
2503,105255.518480867
2504,176360.68814522
2505,217842.376311584
2506,243584.113844404
2507,275323.978357462
2508,243420.670442118
2509,216323.489441847
2510,217228.531684306
2511,166941.301954259
2512,198113.646934043
2513,217794.067949374
2514,243639.03867422
2515,143208.646340101
2516,166471.629184795
2517,140943.569152589
2518,149588.50101145
2519,222824.548420033
2520,207804.466333735
2521,179214.858575641
2522,214138.814865536
2523,116901.659429944
2524,140120.74408848
2525,147343.580525048
2526,146352.453210761
2527,123175.588238144
2528,132665.965052181
2529,137846.539417846
2530,134163.087087306
2531,252062.512326447
2532,218625.199389687
2533,197436.586025144
2534,237614.0508793
2535,307083.547985139
2536,224794.26430633
2537,235438.318578471
2538,177157.881210114
2539,178744.253312771
2540,179519.676540488
2541,173759.494629951
2542,159418.32432206
2543,125281.113885509
2544,124156.322163856
2545,134378.92437012
2546,134435.246558714
2547,134624.575738117
2548,146665.54681764
2549,153735.922551955
2550,418406.262996635
2551,134507.971682683
2552,124106.528349162
2553,71253.3622850183
2554,106021.278420419
2555,107852.011597638
2556,105388.227662277
2557,107210.568689075
2558,170914.957424047
2559,140092.607881305
2560,149478.003221341
2561,151955.539063018
2562,139552.939903287
2563,158558.928049213
2564,215763.02572689
2565,153343.656195175
2566,173607.811098184
2567,146261.136690819
2568,196217.126535329
2569,214875.927307711
2570,111169.243012077
2571,193329.704296817
2572,145901.23421671
2573,222370.696268986
2574,294879.420860235
2575,124452.399840356
2576,117409.588354691
2577,158596.323941627
2578,84671.0587716586
2579,67739.0540848938
2580,99010.4615537043
2581,105412.037524156
2582,95751.5246041973
2583,314438.80211659
2584,176593.701021245
2585,177851.16803638
2586,216431.621888821
2587,184489.884021138
2588,148100.307108434
2589,147041.533833232
2590,216484.280440841
2591,208893.210416507
2592,223468.553832938
2593,252336.030905181
2594,188421.063334594
2595,187834.167155056
2596,318386.779937147
2597,177637.880272131
2598,297922.045750297
2599,302169.111464957
2600,129247.13606156
2601,135870.005180309
2602,89749.187159528
2603,96548.2316299176
2604,97606.2957220845
2605,79545.5159729799
2606,148364.390707987
2607,193088.006844888
2608,187290.663254555
2609,166476.477702796
2610,114286.55515813
2611,94813.8726316728
2612,151023.253259789
2613,134700.298699033
2614,131809.46142102
2615,162635.853247075
2616,137659.072745228
2617,156266.82304701
2618,176835.239323465
2619,183547.144078949
2620,186640.72371922
2621,179472.124430153
2622,184526.300016274
2623,272041.55615284
2624,318615.432712718
2625,289556.526128331
2626,176021.280051106
2627,155143.200342416
2628,480651.931167785
2629,463562.266568715
2630,399713.127241979
2631,438516.275275363
2632,433729.450017988
2633,335147.61488395
2634,414964.058393216
2635,158016.213531025
2636,175159.433935171
2637,176390.499292679
2638,290477.23204402
2639,180568.796768804
2640,158222.843536839
2641,108033.514052096
2642,179400.825386772
2643,103543.956640319
2644,128132.580636308
2645,100788.291880156
2646,96003.6930319642
2647,109043.426637587
2648,148888.617910686
2649,149818.610188848
2650,140026.181732786
2651,143821.473069294
2652,389906.41789896
2653,247482.536595856
2654,258566.10415633
2655,420477.370973288
2656,319462.0707182
2657,375086.861918551
2658,334389.427227658
2659,320778.699319558
2660,354140.894199393
2661,368248.538803375
2662,367802.149086872
2663,303032.72233203
2664,274625.643055521
2665,326233.096636314
2666,296756.914715789
2667,170362.380037305
2668,178342.617011859
2669,187883.09033579
2670,285704.745082453
2671,183610.212148713
2672,199590.777649808
2673,202920.205300775
2674,200581.127778343
2675,176902.97193524
2676,188293.02627708
2677,184697.514060535
2678,260498.053463841
2679,273451.024863634
2680,275171.052109897
2681,357810.623717317
2682,320748.276828881
2683,401116.758396677
2684,328137.64212925
2685,333732.244027002
2686,299070.137836248
2687,361571.385924603
2688,235931.685027119
2689,200772.284481191
2690,443698.803583329
2691,195066.344709674
2692,130628.570218056
2693,190622.270989052
2694,131490.44368677
2695,192708.449073287
2696,176457.56515761
2697,182887.901638301
2698,182787.149548772
2699,184561.599561815
2700,160498.952515954
2701,146763.132059059
2702,114845.154225447
2703,122978.080489317
2704,140270.891220921
2705,110641.20657006
2706,112525.051792984
2707,124445.050074329
2708,128730.68554617
2709,107971.412561974
2710,119192.335774684
2711,269645.577441106
2712,366793.399503137
2713,171996.723562582
2714,161904.181834115
2715,163550.20106072
2716,157460.564975991
2717,188771.973061955
2718,240870.709994787
2719,154755.31849446
2720,174536.039507679
2721,141361.371728944
2722,164016.639999954
2723,136497.046141574
2724,132009.504199713
2725,135558.856115068
2726,145726.755091882
2727,174656.816110297
2728,168691.370233678
2729,146682.527673172
2730,148145.945558867
2731,128710.837439898
2732,130079.27844727
2733,157945.858604347
2734,150363.238159346
2735,135905.656448074
2736,149619.47244834
2737,123263.63979534
2738,136701.970069076
2739,159799.110120029
2740,134383.840140691
2741,148444.050876979
2742,155893.344950123
2743,150831.094000481
2744,151353.007293805
2745,139285.409930012
2746,134968.017621909
2747,136834.822688818
2748,121245.863963061
2749,125928.240230973
2750,139233.848158777
2751,130452.66143977
2752,167260.262564365
2753,151200.178605654
2754,197956.004365379
2755,138050.270766457
2756,76329.8131174147
2757,55712.4410628911
2758,80712.4950026455
2759,149475.006060735
2760,118350.363946462
2761,145703.971073501
2762,145499.873669525
2763,165864.770989483
2764,143003.994802293
2765,233439.599677798
2766,142635.305569113
2767,92546.1759051506
2768,136789.818936521
2769,128887.8102155
2770,143043.229852004
2771,116461.97197069
2772,109905.057300482
2773,160506.086772899
2774,137987.068221184
2775,107253.260231403
2776,138030.945519391
2777,146149.632221002
2778,110090.975369622
2779,132373.223462729
2780,100652.434198996
2781,100564.375942634
2782,94270.5418943293
2783,104104.458013288
2784,117814.37540968
2785,140622.875689153
2786,58246.4102245195
2787,121607.408574319
2788,73301.0467901856
2789,168935.448156114
2790,98527.7059588443
2791,107987.139990238
2792,52501.9177704691
2793,166972.632552817
2794,91548.035766286
2795,120247.275529328
2796,103608.144925021
2797,165401.104559595
2798,98436.3829203554
2799,107927.03527638
2800,63719.8741779603
2801,101755.42625434
2802,131314.652922115
2803,157498.996086599
2804,129976.871175893
2805,98102.5068079174
2806,76180.0289413569
2807,144811.099422943
2808,153212.868535606
2809,136583.423735926
2810,124649.010819565
2811,154632.809053386
2812,147197.971874243
2813,134571.445307414
2814,140416.137204707
2815,105508.65937561
2816,244075.498618282
2817,157779.35469951
2818,124308.93714273
2819,176803.891591233
2820,146050.772766562
2821,105543.382889181
2822,184628.913345191
2823,245624.007001221
2824,180886.033099389
2825,130410.470746238
2826,133761.614351921
2827,145478.763920004
2828,211756.351116583
2829,206131.974830039
2830,231693.288086177
2831,158019.562379236
2832,259892.394773104
2833,282904.859306786
2834,211198.45001724
2835,217869.114597135
2836,176700.473332101
2837,156968.731196262
2838,151936.025859719
2839,177265.244764775
2840,186463.668543677
2841,202246.607566749
2842,223340.070920857
2843,154869.196543298
2844,170060.145807225
2845,128812.455826955
2846,208364.122231917
2847,195784.759649249
2848,218893.874344383
2849,195416.416610217
